128,1
0,1
-160,1
64,1
-64,1
-128,1
-96,1
0,2
-32,1
160,1
0,1
96,2
64,1
-32,2
-64,1
0,1
-64,1
0,2
-32,1
-64,2
0,1
-32,1
32,1
-64,1
64,1
-64,1
64,1
0,2
-32,1
32,1
-96,1
0,1
32,2
0,2
-64,1
-32,1
64,1
32,2
-64,1
32,1
-96,1
-32,2
0,2
32,1
-32,1
0,2
64,1
-32,1
96,1
-32,1
128,1
32,1
0,2
-32,1
32,1
0,1
32,1
0,2
64,1
-32,1
-128,1
64,1
96,1
-64,1
96,1
-64,1
96,1
-32,1
0,1
-32,2
0,1
96,1
0,1
-32,1
64,1
32,1
0,2
32,1
-64,3
64,1
32,1
-64,1
32,1
-32,1
0,1
-64,1
0,1
-32,1
0,1
32,1
64,1
32,1
0,1
32,1
0,1
-32,1
-96,1
32,1
0,1
-32,1
64,1
0,1
32,3
-64,1
-96,1
-64,1
-32,1
64,1
32,1
-64,1
64,1
-64,1
0,1
-128,1
32,1
64,1
-32,2
32,1
96,1
-128,1
64,1
32,1
-32,1
32,1
-32,1
-96,1
-64,1
0,1
64,2
-32,1
32,1
-32,1
0,1
96,1
-64,1
0,2
64,1
-64,1
0,2
32,2
0,1
96,1
32,1
0,3
-32,1
32,1
-32,1
-64,1
96,1
0,1
32,1
0,2
-64,1
0,1
-64,2
0,1
-32,1
32,1
-32,1
-96,1
0,1
64,1
0,1
32,1
64,1
-32,1
32,1
-32,1
32,1
0,2
-32,1
32,1
64,1
0,1
-64,2
0,1
32,1
0,2
32,4
0,2
-96,1
32,1
-64,1
0,1
32,1
-32,1
96,1
-32,1
96,1
0,1
-32,1
64,1
-32,1
0,1
-32,1
0,1
-32,1
0,1
-32,2
32,1
0,2
32,1
-64,1
64,1
0,1
-32,1
0,1
64,1
96,1
32,1
96,1
0,1
-32,4
0,1
96,1
32,2
-96,1
64,1
32,1
-64,1
32,1
-32,1
32,1
128,1
0,1
-64,1
96,1
-32,1
0,1
-32,1
0,3
-96,1
-32,2
0,1
96,1
64,1
0,1
-96,1
-32,1
64,1
-32,1
-64,1
-128,1
-32,2
32,1
-32,1
0,1
32,1
96,1
-96,1
96,1
-32,1
32,1
-64,1
64,1
0,2
32,1
0,2
-32,1
32,1
-32,3
32,1
0,2
-32,2
64,1
-64,1
64,1
-96,1
0,1
64,1
0,2
96,1
-32,1
128,1
-64,2
96,1
0,1
-64,1
-32,1
0,2
-64,1
32,1
-32,1
0,2
32,1
-128,1
32,1
-128,1
64,1
-96,1
128,1
-32,1
64,1
-64,1
96,1
-32,1
32,2
0,1
-64,1
32,1
-64,1
-32,2
160,1
96,1
0,1
-64,1
-128,1
0,2
-32,1
-64,1
64,1
-32,1
32,1
-32,1
96,1
-64,1
32,3
64,1
0,1
-32,1
0,1
-32,2
0,3
32,1
0,2
32,1
-32,2
-64,1
0,1
64,1
-32,1
0,1
32,2
-32,2
64,1
0,1
-32,1
0,1
32,1
0,2
-32,2
96,1
32,1
-32,1
96,1
0,1
-64,1
0,2
64,1
-32,1
32,1
0,1
-32,1
32,1
-32,1
0,3
32,1
64,1
0,1
-32,1
32,1
64,1
-32,1
0,1
-32,1
64,1
0,2
-32,1
0,1
-32,1
-64,1
-32,1
32,2
-32,1
0,1
64,1
32,1
0,1
128,1
-64,1
0,2
-32,1
32,1
0,1
-64,1
-32,1
0,2
32,1
0,2
-32,1
0,1
32,2
0,1
32,4
-64,1
64,1
-32,2
32,1
64,1
-32,3
64,1
-128,1
32,1
0,1
-64,1
0,1
32,1
0,2
32,1
-64,1
64,1
-64,1
32,1
0,1
-32,2
-64,1
32,2
64,1
-32,1
32,1
-32,1
64,1
32,1
96,1
0,1
-32,1
64,1
-64,1
32,1
0,1
32,1
-64,1
0,3
32,1
-32,1
-64,1
64,1
-96,1
64,1
-32,1
0,3
64,1
128,1
0,5
32,1
-32,1
0,1
32,1
-64,1
0,3
-32,1
64,1
-32,1
32,1
0,1
32,1
-32,1
-64,1
0,1
64,1
32,1
-32,1
0,1
-32,1
-64,1
32,1
0,2
32,1
0,1
-32,2
-64,1
32,1
-128,1
128,1
-32,2
0,1
96,1
-32,1
96,1
0,1
32,2
0,1
32,1
0,1
-32,1
32,1
0,2
64,1
-32,1
32,1
-64,1
32,1
0,1
-32,1
64,1
-64,1
32,1
0,1
-32,1
32,1
-32,2
64,1
-32,1
32,1
-32,1
0,3
-32,1
-64,1
64,1
-64,1
64,1
-64,1
0,3
32,2
0,2
32,1
-32,1
32,1
-32,1
0,1
-32,1
0,1
-32,1
0,1
-32,1
-64,1
64,1
-32,1
32,1
0,3
32,1
-64,1
0,2
-64,1
32,1
64,1
0,1
-64,1
32,1
-96,1
96,1
-32,1
32,1
0,1
32,1
0,1
-32,1
32,2
0,1
32,1
-96,1
32,1
0,1
-64,1
0,1
32,2
-64,1
64,1
-32,1
0,2
32,2
0,1
-32,1
64,1
-32,1
32,1
0,1
32,1
-64,1
64,1
-32,1
32,1
-64,1
32,1
-32,2
0,1
64,1
-32,1
0,1
32,1
-64,1
-32,1
96,1
32,1
64,1
-32,1
32,1
-32,3
32,1
0,1
-32,1
-64,1
128,1
-32,1
32,1
0,1
32,1
-64,1
64,1
-64,1
-32,1
0,1
32,2
0,2
-32,1
0,2
-32,2
32,1
-32,1
0,5
-32,1
0,1
-32,1
0,2
32,1
-32,1
0,1
32,1
0,2
64,1
0,1
32,1
64,1
-64,1
64,1
32,2
0,1
-96,1
0,2
96,1
-64,1
32,1
-32,3
-64,1
-32,1
0,1
-64,1
64,1
-64,1
32,1
-32,1
64,1
32,1
0,1
-64,1
96,1
32,3
-64,1
0,1
64,1
-64,1
32,1
-32,1
32,1
96,1
0,1
-64,1
0,1
-64,1
32,2
64,1
0,1
-96,1
64,1
-64,1
-32,3
0,1
-32,2
32,1
-32,1
0,1
32,2
64,1
0,2
-32,1
0,1
32,1
-64,1
0,2
-32,1
32,1
-32,1
0,4
32,2
-32,1
0,2
-32,1
32,1
-32,1
32,1
0,1
-32,1
0,1
-32,1
0,1
-32,1
0,1
32,1
64,1
32,1
0,2
64,1
-32,1
32,2
0,2
32,1
0,3
64,1
-32,1
0,2
-32,1
32,1
0,1
32,1
0,1
-96,1
0,1
32,2
-32,1
0,1
64,1
0,1
-32,1
0,3
-32,1
-64,1
64,1
-32,1
32,1
0,1
32,1
64,1
32,1
0,2
-64,1
32,1
0,2
-64,1
0,1
-64,1
-32,2
32,1
-64,1
32,1
-64,1
-32,1
32,1
-64,1
64,1
-32,1
0,2
32,2
-32,1
32,1
0,1
32,1
-64,1
-32,1
0,1
-32,1
32,1
0,1
-32,1
32,1
-32,1
32,1
-32,1
32,1
0,1
64,1
32,4
0,2
-32,1
32,2
0,1
-64,1
32,2
0,1
-32,1
32,1
-64,1
-32,1
0,1
-32,1
32,1
-64,1
32,1
-96,1
32,3
0,1
-32,1
0,3
32,1
-32,1
0,1
-64,1
32,1
0,1
32,1
0,3
64,1
-32,1
32,1
-32,2
0,1
32,1
0,1
-32,1
0,1
32,1
64,1
-32,1
0,3
-32,1
0,1
32,1
-96,1
0,1
32,1
64,1
-32,1
0,3
-32,2
32,1
-64,1
32,3
0,2
64,2
0,4
96,1
-32,1
-64,1
64,1
0,1
-32,1
0,1
-32,1
0,1
-64,1
0,1
-64,1
64,1
0,1
-64,1
-32,1
32,1
0,8
32,2
0,1
32,1
-32,1
32,1
0,2
-64,1
32,1
64,1
-32,1
0,1
64,1
-32,1
-64,1
0,1
64,1
0,1
64,1
-128,1
0,2
32,1
0,1
-32,1
32,1
0,1
-32,1
0,1
-32,1
0,2
-32,2
0,1
32,1
-32,1
0,2
-32,1
32,1
0,3
-32,1
0,2
32,1
0,2
-64,1
-32,1
32,1
0,1
32,1
-32,2
0,4
32,1
-32,1
32,1
0,2
-64,1
0,2
-32,2
0,1
32,1
64,1
0,3
32,2
0,1
-32,1
0,1
-64,2
0,1
32,1
-64,1
32,1
-32,1
0,1
-32,1
0,1
-32,1
32,1
-32,1
0,3
-32,1
32,1
-32,2
0,2
32,2
0,1
32,1
-32,1
0,1
-32,1
0,1
-32,1
0,1
32,1
-32,1
0,1
-32,2
64,2
0,1
32,2
-32,1
-64,1
0,1
64,1
32,1
-64,1
0,1
-32,1
32,1
-32,1
0,2
64,1
-96,1
64,1
0,1
-32,1
32,1
0,1
-32,1
32,1
-64,1
64,1
32,4
0,1
-32,2
32,1
0,1
32,1
0,2
-32,1
0,2
32,1
0,2
-32,1
32,1
-32,1
64,1
-32,1
64,1
0,3
-32,1
96,1
-96,1
32,1
0,1
-32,1
0,2
-32,1
32,2
-32,1
-96,1
-32,1
32,3
-32,1
32,1
0,2
32,1
96,1
-32,1
32,2
0,2
32,1
-32,1
64,1
0,4
-32,1
32,2
-64,1
0,2
32,2
0,1
-32,1
32,2
0,5
32,1
-64,1
32,1
-32,1
0,1
-32,1
0,2
64,1
-32,2
0,1
64,1
-96,1
32,1
0,1
32,1
0,1
32,1
-32,1
0,1
-64,1
0,1
-32,1
0,2
-32,1
0,1
64,1
0,2
-64,1
96,1
0,1
-32,2
-64,1
0,1
-32,1
0,12
-32,1
0,1
32,1
0,1
32,1
64,1
-32,1
32,1
-64,1
0,2
64,1
0,1
-32,1
0,1
-32,1
0,2
-32,1
-64,1
32,1
-32,3
-64,1
-32,1
0,1
32,1
64,1
-128,1
32,1
0,1
32,1
-32,1
128,1
32,1
0,3
-32,1
0,3
32,1
-32,1
0,1
-32,1
0,2
32,1
0,1
-32,1
0,3
32,1
0,2
32,2
0,6
-32,1
32,1
0,1
-32,1
32,1
-32,1
0,1
-32,1
0,1
32,2
-96,1
32,2
0,4
32,1
0,3
-32,2
32,1
-64,1
32,1
0,2
64,1
-64,1
96,1
-32,1
0,2
-32,1
0,3
-32,1
0,4
32,1
0,1
-32,2
0,1
-32,1
0,1
32,1
-32,1
0,3
64,1
-32,1
0,1
32,1
-64,1
0,1
32,1
-32,1
0,1
32,1
-32,1
64,1
-32,1
32,1
-32,1
32,2
-32,1
0,1
-64,1
-32,3
32,1
0,3
-64,1
-32,1
0,1
-32,1
32,2
-32,1
32,1
0,1
-32,1
32,1
0,2
32,1
-32,1
32,1
0,1
-32,1
32,1
0,7
-32,1
0,3
-32,1
0,5
32,1
-32,1
0,2
32,2
0,1
-64,1
0,1
-32,2
0,2
32,1
0,3
32,1
0,1
32,2
64,1
-32,2
0,2
-32,1
32,2
-64,1
0,1
64,1
32,1
-32,1
0,1
-32,1
0,1
-32,1
0,1
-96,1
32,2
0,3
-32,4
32,3
-32,3
-64,1
32,2
0,4
-32,1
32,2
-32,1
96,1
-32,1
0,2
64,1
-32,1
64,1
0,2
32,2
-64,1
0,2
-32,1
-64,1
64,1
-32,1
0,1
32,1
0,1
-64,1
-32,1
64,1
-32,1
32,2
0,4
64,1
-32,1
0,2
32,1
-32,1
32,1
0,1
32,2
0,1
-32,2
0,1
-32,1
0,5
32,1
0,2
32,1
-32,2
0,1
-32,1
0,1
32,1
-32,2
32,1
-32,1
32,1
0,1
-32,1
32,1
0,2
32,1
0,1
32,3
0,1
32,1
-32,1
32,1
64,1
32,1
0,2
32,1
-96,1
32,1
-32,1
0,2
32,1
0,5
32,1
-32,1
32,2
-64,1
32,1
-32,2
0,1
32,1
0,1
32,2
-32,1
-64,1
-32,1
0,2
32,1
0,1
32,1
0,1
-32,2
0,1
-64,1
32,1
0,2
64,1
0,1
-32,1
0,1
32,1
0,1
32,1
0,6
32,1
-64,1
32,1
-32,3
0,1
32,1
0,1
64,1
-64,1
0,1
32,1
-32,1
0,1
32,1
-32,1
32,1
0,1
-32,1
64,1
0,3
32,2
-32,1
0,1
32,1
0,7
-32,1
0,1
32,1
0,2
-32,1
0,5
-32,1
0,3
-32,2
32,1
0,8
64,1
0,1
-32,1
32,1
-32,1
0,1
32,1
-32,1
0,1
-32,2
-64,1
-32,1
32,1
-32,1
32,1
0,1
64,1
32,1
-32,1
32,1
0,1
64,1
0,2
-32,2
0,1
32,1
0,2
-64,1
0,2
32,1
0,2
-32,4
0,4
64,1
-32,2
0,1
32,1
-32,1
32,1
0,4
-32,1
0,1
-32,1
0,3
32,1
-64,1
0,1
-32,1
0,1
-64,1
32,1
0,2
64,1
-32,1
0,4
-32,2
32,2
0,4
64,1
-32,1
0,3
32,1
-32,2
0,3
32,1
-32,1
0,5
32,1
0,1
-32,1
32,1
0,1
-32,1
0,4
-32,1
32,1
0,1
32,1
-32,1
0,3
-32,1
0,3
-32,1
32,1
-32,1
32,1
-64,1
64,1
-32,1
-64,1
32,1
-32,4
32,2
0,2
32,1
-64,1
64,1
32,2
-32,2
32,1
-32,2
0,1
32,2
-32,1
0,2
-32,1
32,2
0,3
-32,2
0,1
32,1
0,2
-32,1
0,1
-32,1
0,1
-32,1
32,2
-32,1
64,1
0,1
32,1
64,1
32,1
-32,2
64,1
0,1
-32,1
32,3
0,4
-32,1
0,1
-32,1
0,1
-32,1
32,1
-32,1
32,1
0,1
32,1
0,3
32,3
0,1
32,1
-32,1
0,1
32,1
0,2
32,1
0,7
32,1
0,6
64,1
-32,1
64,1
-32,1
0,4
64,1
0,3
64,1
0,2
32,1
0,1
-96,1
32,1
0,1
-32,1
32,1
-32,2
64,1
0,1
-32,2
0,1
32,1
-32,1
0,1
32,1
-32,1
32,1
0,1
32,1
0,3
32,2
-32,1
0,2
-64,1
-32,1
64,1
-32,1
32,1
-32,1
0,1
-32,1
0,1
-32,1
32,1
0,2
-32,1
32,1
-32,1
0,2
64,1
-32,2
0,1
-32,1
96,1
-64,2
32,1
0,3
32,1
0,1
-64,1
32,1
-32,1
32,1
-32,1
32,1
0,2
-32,1
32,1
0,4
32,2
0,2
32,1
0,2
32,1
0,2
-32,2
32,1
-32,2
0,6
-32,1
0,7
-32,1
0,1
-32,1
32,1
-64,1
64,1
-32,1
0,1
32,1
0,1
-64,1
0,1
64,2
-96,1
32,3
0,1
-32,1
0,1
-32,2
0,1
-32,1
0,2
32,1
64,1
0,2
32,1
0,2
-32,2
64,1
0,1
32,1
-32,1
0,2
32,1
0,1
-32,2
64,1
32,1
-32,1
0,2
32,1
-32,1
0,5
32,1
-64,1
64,1
0,1
-32,2
0,1
32,1
0,1
64,1
-32,1
32,1
-32,1
0,6
-32,1
0,7
32,1
0,1
-32,1
0,7
-32,1
0,3
-32,1
0,5
32,1
0,1
32,2
0,3
-32,1
0,1
-32,1
0,1
64,1
-32,1
32,1
-32,2
32,1
0,1
32,1
-32,1
0,2
32,2
0,1
-32,1
0,2
32,1
-32,1
32,1
0,1
-96,1
32,1
-64,1
32,1
-32,1
0,1
-32,1
32,1
0,2
32,1
-32,1
32,1
-32,1
64,1
32,1
-32,2
-64,1
0,2
-64,1
32,1
-32,1
0,1
-32,1
32,2
0,4
96,1
-64,1
-32,1
0,1
32,1
64,1
32,1
-32,1
32,1
-32,1
0,2
-32,1
32,1
0,2
32,1
-32,1
0,1
-32,1
0,3
32,1
0,2
-32,1
0,1
-32,1
0,1
-32,2
0,1
-32,1
0,2
32,1
0,6
32,1
0,1
32,1
0,2
32,1
-64,1
-32,2
-64,1
32,2
0,1
-32,1
0,4
-32,1
32,1
-32,1
32,2
0,2
32,3
-32,1
0,1
64,1
0,1
32,1
-32,2
0,2
64,1
0,2
32,1
0,1
-32,1
0,1
-32,1
0,3
-32,3
0,6
-32,1
32,1
0,2
32,1
-64,1
0,2
32,1
64,1
0,1
-32,1
32,1
-32,1
32,1
0,2
32,1
0,1
32,1
0,3
-32,1
0,2
32,1
0,1
32,1
0,6
-32,1
0,1
32,1
0,1
32,1
-32,1
0,4
32,2
0,1
32,1
0,3
-32,1
32,1
-32,1
0,1
32,1
0,1
-32,1
32,1
-32,1
32,1
0,2
32,1
0,1
-32,1
32,1
-32,1
32,1
-32,1
64,1
32,1
-32,1
32,1
-32,2
32,1
0,1
32,1
64,1
0,1
-32,3
0,1
64,1
0,1
64,1
0,1
-32,1
32,1
0,1
-32,1
64,1
-32,3
32,1
0,1
-32,1
32,1
0,3
-32,1
0,5
-32,1
32,1
-64,1
0,2
32,1
-32,1
0,8
32,1
0,9
-32,1
32,1
-32,1
32,1
0,3
32,1
64,1
32,1
0,2
-32,1
32,1
0,1
32,1
-32,1
32,1
0,2
-32,1
0,1
-32,1
0,1
-32,2
32,1
0,1
-32,1
0,2
32,1
0,3
-32,1
0,2
64,1
0,2
32,1
-32,1
0,1
-32,1
32,2
0,1
-64,1
32,1
-32,1
0,1
32,1
0,5
-32,1
0,2
32,1
0,1
-32,1
0,1
-32,1
0,1
32,1
0,2
-32,1
0,1
-32,2
0,1
32,1
0,1
-32,1
0,1
32,1
0,1
32,1
-32,1
32,1
0,1
32,1
-32,1
0,3
32,1
-32,1
0,1
-32,1
0,1
-32,1
0,1
-32,1
0,5
32,2
0,10
32,1
-64,1
32,1
0,2
32,1
0,3
-32,1
0,1
32,1
0,9
-96,1
-32,1
0,1
32,1
0,2
-32,1
0,1
32,1
-64,1
-32,1
32,3
0,1
32,1
0,1
32,1
0,1
-32,1
0,3
32,1
-32,1
32,1
0,3
32,1
0,1
-32,1
0,1
32,1
0,1
32,1
0,1
32,1
-32,1
0,2
-32,1
0,3
32,1
-32,1
0,5
-32,1
32,2
-32,1
32,1
0,1
32,1
0,1
-32,1
0,4
-64,1
32,1
0,1
32,1
-32,1
0,1
32,1
-32,1
0,1
32,1
0,2
32,1
0,1
32,1
-32,1
0,2
-32,2
32,1
-32,1
32,1
0,2
-32,1
0,3
32,1
0,1
-32,2
32,1
0,4
-32,1
0,1
-32,2
0,1
32,3
0,4
-32,1
32,1
0,2
-32,1
0,2
64,1
0,9
-32,2
0,2
32,2
0,5
-32,1
32,1
0,1
-32,1
0,1
-32,6
32,1
-32,1
32,1
0,2
-32,1
32,1
0,1
-32,2
0,3
-32,1
0,2
32,1
-32,1
0,1
32,1
0,3
32,1
-32,1
0,2
32,1
-32,1
0,2
32,1
-32,2
0,1
-32,1
32,1
0,1
32,1
0,1
32,1
0,4
-32,2
0,3
32,1
0,1
32,1
0,2
32,1
-32,1
0,4
-32,3
0,1
32,2
-32,1
0,2
32,1
0,1
-32,1
32,1
0,2
-32,1
0,1
-32,1
0,1
-32,1
0,1
-32,1
0,4
-32,2
0,1
32,3
-32,1
0,2
32,1
0,3
32,2
0,4
-32,1
0,3
-32,1
0,1
32,1
0,1
32,1
-32,1
0,1
-32,1
32,1
0,2
32,1
-32,1
32,1
0,1
-32,1
32,1
0,1
32,1
0,2
-32,1
32,1
0,3
32,1
0,1
32,1
-32,2
0,1
-32,1
0,8
32,1
0,1
32,1
0,1
32,1
-32,1
0,2
32,2
0,1
32,2
-32,1
0,1
32,1
0,3
32,1
-32,1
0,3
32,2
0,2
32,1
-32,2
32,1
0,1
32,1
-32,2
0,1
-32,1
32,1
0,3
-32,1
32,2
-32,1
0,7
32,1
0,2
-32,1
32,2
0,8
32,1
0,5
-32,1
0,2
32,1
0,2
-32,1
32,2
0,1
32,1
0,2
32,1
0,6
-32,1
0,1
32,1
-32,1
0,1
-32,1
32,1
0,17
32,1
-32,1
32,1
0,3
-32,1
32,1
0,1
32,1
0,4
-32,1
0,1
32,2
0,1
32,1
0,3
-32,1
32,1
0,3
32,1
-32,1
0,2
-32,1
32,1
0,4
32,1
0,2
32,2
-32,1
0,3
-32,1
0,1
-32,1
32,1
-32,2
0,4
32,1
0,1
32,1
0,2
32,3
0,2
-32,1
0,3
32,1
0,1
32,1
0,1
-32,1
32,1
0,3
-32,1
0,1
-32,1
0,1
32,1
0,2
64,1
0,3
-32,1
0,4
-32,1
0,8
32,1
0,1
64,1
32,1
-32,1
0,1
-32,1
0,1
32,1
0,11
-32,1
0,1
32,1
0,1
32,2
-32,1
0,6
32,1
0,8
32,1
0,4
-32,1
0,1
32,1
0,1
-32,1
0,2
-32,2
0,13
32,1
0,1
32,1
0,3
-32,1
0,1
32,1
0,1
-32,3
32,1
0,1
32,1
0,6
32,1
0,2
-32,1
0,2
32,1
-32,1
0,1
32,1
0,3
32,1
0,3
32,1
0,4
-64,1
0,2
32,1
0,2
-32,1
0,1
-32,1
0,3
-32,1
32,1
0,1
-32,1
0,4
-32,1
0,3
-32,1
32,1
0,1
32,1
-32,2
0,1
-32,2
32,1
0,8
32,1
0,1
-32,1
0,1
-32,1
64,1
-32,1
0,4
32,1
0,3
-32,1
0,8
-32,2
0,2
32,1
0,5
-32,1
32,1
0,5
-32,1
0,1
64,1
-64,1
0,6
32,1
0,2
32,1
-32,1
0,4
32,1
0,2
-32,1
32,1
0,1
32,1
0,2
32,1
0,1
-32,1
0,1
-32,1
32,1
-32,1
32,1
0,1
32,1
0,2
32,1
0,7
-32,1
0,2
-32,1
0,5
-32,1
0,10
-32,1
0,6
-32,1
0,3
32,1
0,1
32,1
0,11
-32,1
0,2
-32,1
0,1
32,1
0,10
-32,2
0,1
-32,1
0,3
-32,1
0,1
32,1
0,30
32,1
0,1
32,1
0,2
-32,1
0,1
32,1
0,1
-32,1
0,2
-32,1
0,2
-32,1
0,2
32,1
0,14
-32,1
32,1
0,8
-32,1
0,5
-32,1
0,11
32,1
0,2
-32,1
32,1
0,2
-32,3
0,4
-32,1
0,11
32,1
0,3
-32,1
0,4
-32,1
0,2
-32,1
0,14
32,1
0,6
-32,1
0,2
32,1
0,5
32,1
0,9
32,1
0,8
32,1
0,4
64,1
0,2
-32,1
0,4
-32,1
0,1
EOB
5856,1
128,1
992,1
608,1
352,1
0,1
32,1
224,1
-320,1
-576,1
320,1
-128,1
32,1
-64,1
224,1
32,1
-224,1
32,1
160,1
-160,1
128,1
-128,1
-64,2
32,1
384,1
160,1
-96,1
160,1
64,1
-96,1
-128,1
-32,1
-96,1
192,1
-128,1
-224,1
-64,1
64,1
96,1
0,1
64,1
-128,1
128,1
-32,1
96,3
64,1
-96,3
32,1
192,1
32,1
64,1
32,1
96,1
64,1
32,1
0,1
32,1
64,1
32,1
0,1
160,1
-32,2
32,2
0,1
64,1
-32,1
64,1
0,1
32,1
64,1
-128,1
128,1
160,1
-32,1
-96,1
-192,1
0,1
128,1
-128,1
0,1
-64,1
32,1
64,1
0,1
-32,1
128,1
32,1
-96,1
64,1
32,1
0,2
-32,4
-128,1
-96,1
64,1
128,1
-96,1
-160,2
32,1
96,1
-32,2
64,1
96,1
128,1
-192,1
-32,1
0,1
96,1
32,1
-64,1
-32,2
32,1
64,1
-32,1
32,1
-64,1
0,2
64,2
0,1
32,1
-64,1
0,1
96,1
32,1
0,1
32,1
0,1
64,1
32,1
-32,1
0,1
32,1
-96,1
-64,1
96,1
0,1
32,1
-128,1
-192,1
64,1
96,1
-96,1
32,1
0,2
-32,1
0,1
96,1
0,1
-32,2
96,1
64,1
128,1
0,1
-96,1
-32,1
0,1
96,1
-32,1
64,3
0,1
-64,2
32,1
-32,1
0,1
32,1
0,1
32,2
-96,1
0,1
-32,2
-96,1
32,3
-32,2
64,2
0,2
-32,1
64,1
-96,1
0,1
-64,2
96,1
128,1
-128,1
32,1
-64,1
64,1
32,1
-64,2
-32,1
-128,1
-32,2
32,1
0,1
32,1
0,2
96,1
-64,1
32,1
0,2
-32,1
0,1
32,1
0,1
-32,3
-96,1
0,1
-64,1
32,1
0,1
64,1
96,1
-32,1
-64,1
0,1
32,1
0,1
-128,1
-64,2
160,1
0,1
96,1
-32,1
0,2
64,1
-64,2
-32,1
64,1
0,1
32,1
-96,1
0,1
64,1
0,1
-32,1
64,1
0,4
64,2
-32,2
96,1
32,1
96,1
-32,1
-64,1
0,1
-64,1
0,1
64,1
32,1
96,2
32,1
64,1
0,1
128,1
0,1
-32,1
-96,1
-64,1
96,1
0,1
-64,1
-32,1
0,1
-32,1
64,1
0,1
-32,1
64,1
-32,1
32,1
64,1
32,1
-96,1
0,1
32,2
64,1
0,2
-96,1
32,1
-64,1
64,1
-64,1
-32,1
32,1
96,1
-32,1
0,1
32,1
128,1
64,1
-32,2
-96,1
0,1
-160,1
64,1
-64,1
128,1
0,2
64,1
32,3
-32,1
64,1
0,1
64,2
0,1
32,1
0,1
-64,1
0,3
-32,2
32,1
64,1
-32,1
-64,1
-32,1
0,2
96,1
-32,1
0,1
32,2
64,1
0,1
64,1
-32,1
0,1
96,1
32,1
-64,1
0,1
32,3
0,3
32,1
-96,1
32,1
-32,1
-64,1
0,1
-96,1
64,1
-64,1
-32,1
64,1
-32,1
0,2
32,1
96,1
-32,1
0,4
-192,1
-32,2
96,1
32,1
-32,1
-64,1
64,1
0,1
32,1
-96,2
-32,3
0,3
-32,1
0,1
-32,1
32,1
64,1
0,2
64,1
-32,1
-64,1
32,1
0,1
-32,2
0,1
32,2
0,1
96,1
-64,1
-96,1
32,1
0,1
-64,1
-96,1
-64,1
-32,1
32,1
-64,2
-32,1
32,1
64,1
-32,1
0,2
-32,1
32,1
0,1
32,1
0,1
-64,1
0,2
-64,1
96,1
-96,1
-64,1
0,1
-32,1
64,1
-96,2
96,1
-64,1
-32,1
0,1
-32,1
32,2
0,2
64,1
0,1
32,1
0,2
32,2
0,1
64,1
-96,1
0,1
96,1
32,2
-32,1
-96,1
0,1
32,1
-64,1
96,1
-32,1
0,1
64,1
0,2
-32,1
-96,1
-32,1
-96,1
64,1
32,1
96,1
-32,1
0,2
-64,1
0,1
32,1
0,1
-32,1
-64,1
0,1
32,1
-32,1
32,1
0,1
32,2
-32,1
32,1
-64,2
96,1
-64,1
64,1
-64,2
64,1
32,1
-64,1
0,1
-32,1
64,2
-96,1
-32,1
0,1
96,1
0,1
-32,1
32,2
128,1
32,1
-32,1
32,1
-64,1
0,2
-32,1
0,1
-64,1
0,1
64,1
-32,1
64,1
0,1
-32,1
64,1
-64,1
32,1
64,1
0,1
64,1
-64,1
0,1
-96,1
0,1
96,1
-32,1
0,2
-32,1
32,1
0,1
64,1
-32,1
32,2
-32,1
0,1
-64,1
-32,1
0,1
64,1
-32,1
0,1
-32,2
64,1
-96,1
32,2
-32,1
64,1
32,1
-32,1
32,1
0,1
32,1
-64,1
-96,1
32,1
0,1
32,1
64,1
32,2
64,1
0,1
32,1
-32,1
96,2
-32,1
0,1
64,1
-32,1
0,1
32,1
0,1
32,1
-32,1
0,1
-32,1
0,1
64,1
-32,1
-64,1
32,1
96,1
0,2
-32,1
0,1
-96,1
32,1
-32,1
32,1
-32,1
0,1
64,1
-32,1
32,1
0,1
-64,1
0,3
32,1
0,1
-32,1
32,1
-32,1
32,1
-64,1
0,1
-32,1
-64,1
32,1
0,1
-64,1
32,1
0,2
-32,1
0,3
64,1
32,1
0,1
-32,1
0,1
32,1
0,2
32,1
0,2
-32,1
32,1
0,1
32,1
-32,1
-64,1
-32,1
32,2
0,2
-64,1
0,1
128,1
0,1
32,1
-32,1
32,2
-64,1
32,1
0,1
-32,1
64,1
-32,1
32,1
0,3
32,1
-64,1
32,1
-64,1
32,1
-32,2
32,2
64,1
0,1
32,1
-32,1
32,1
64,1
0,6
32,2
0,1
32,1
-32,1
32,2
64,2
96,1
0,1
-64,1
32,2
0,1
-64,1
64,1
0,2
32,1
0,3
-32,1
-64,1
-32,1
64,2
0,2
64,1
0,4
-32,2
0,1
-32,1
0,1
-32,1
0,1
64,1
-64,1
0,2
-32,2
0,1
32,2
0,1
32,1
0,1
-64,1
64,1
-32,1
32,4
0,1
32,1
-64,1
32,1
-32,1
0,1
-32,1
32,2
-32,1
0,1
-32,1
32,1
-32,1
0,1
32,1
-32,1
32,1
-32,3
0,1
-64,1
32,1
0,1
32,1
0,1
-32,3
-64,1
0,1
32,1
-64,1
-32,2
0,1
-64,2
32,2
0,1
32,1
0,1
32,2
0,1
-32,1
0,2
-32,1
0,1
32,1
-32,2
0,1
64,1
0,2
-32,1
-64,2
-32,1
-64,1
0,2
64,1
-32,2
32,1
-64,1
-32,3
0,1
